car_id	vel	pos_x	pos_y	pvel	ppos_x	ppos_y	prob
78228_78228_386_0	5.04248754518817	17122.4289665766	20038.6687326078	7.14501651244435	17073.8104389065	20038.3063816343	0.5984370138931498
92962_92962_392_0	14.7806826477236	17128.6182371753	20074.4732897942	14.6188735840674	17128.9255389537	20088.0975940734	0.6777200239381348
92962_92962_392_0	13.8038690307009	17128.3312441045	20061.7493773479	14.6188735840674	17128.9255389537	20088.0975940734	0.6220332738327183
92962_92962_392_0	14.0242078625196	17128.0396700196	20048.8223644521	14.6188735840674	17128.9255389537	20088.0975940734	0.6343938324471515
71301_71301_382_0	13.7688800937696	17128.6481079042	20075.7976163287	13.3264649767396	17128.934373528	20088.4892772251	0.6909154202264168
42763_42763_361_0	13.5842615006895	17128.8361351605	20084.1338536476	13.4918836970753	17129.1185624216	20096.6553397323	0.6730745987755259
71301_71301_382_0	12.9187840938302	17128.379516431	20063.889543501	13.3264649767396	17128.934373528	20088.4892772251	0.6478854774301503
42763_42763_361_0	13.3428242073115	17128.5587275667	20071.8349158192	13.4918836970753	17129.1185624216	20096.6553397323	0.6606766266430957
71301_71301_382_0	13.2462965223207	17128.1041157221	20051.679581438	13.3264649767396	17128.934373528	20088.4892772251	0.6643115573034313
85976_85976_391_0	12.8574160747752	17128.8794827281	20086.055679333	11.9260850296412	17129.1467983129	20097.907185317	0.7113606419400625
42763_42763_361_0	12.9608611768417	17128.2892612786	20059.8880578423	13.4918836970753	17129.1185624216	20096.6553397323	0.6412845766795623
71301_71301_382_0	11.0969803158742	17127.8734009529	20041.4507821323	13.3264649767396	17128.934373528	20088.4892772251	0.5602786351190316
85976_85976_391_0	11.7831743421555	17128.6345014565	20075.194370932	11.9260850296412	17129.1467983129	20097.907185317	0.6626031274181856
42763_42763_361_0	11.2862598137875	17128.0546112428	20049.4847874695	13.4918836970753	17129.1185624216	20096.6553397323	0.5597024882842908
85976_85976_391_0	12.4793691908298	17128.3750457576	20063.6913350356	11.9260850296412	17129.1467983129	20097.907185317	0.6940255587460291
85976_85976_391_0	11.6947660569391	17128.1319025624	20052.911518228	11.9260850296412	17129.1467983129	20097.907185317	0.6586610629126056
85976_85976_391_0	11.9039655482686	17127.8844099485	20041.9388688162	11.9260850296412	17129.1467983129	20097.907185317	0.6680069869225538
67765_67765_381_0	6.97671790804938	17075.8982510779	20038.3385433014	7.2169232259946	17069.2879500232	20038.2367150313	0.6632676818833095
67765_67765_381_0	6.61879773468003	17082.1694299077	20038.4351475689	7.2169232259946	17069.2879500232	20038.2367150313	0.6505210454986562
67765_67765_381_0	6.31405097874571	17088.151867265	20038.5273039234	7.2169232259946	17069.2879500232	20038.2367150313	0.6397627534170286
67765_67765_381_0	7.12290034119264	17094.9006732592	20038.6312657905	7.2169232259946	17069.2879500232	20038.2367150313	0.6685076311690346
67765_67765_381_0	6.82274206357301	17101.3650852725	20038.7308467153	7.2169232259946	17069.2879500232	20038.2367150313	0.6577695677789903
67765_67765_381_0	6.45179996557758	17107.4780370472	20038.8250135769	7.2169232259946	17069.2879500232	20038.2367150313	0.6446147185596396
67765_67765_381_0	6.24361071844809	17113.3937336628	20038.9161418247	7.2169232259946	17069.2879500232	20038.2367150313	0.6372886249923201
67765_67765_381_0	6.6641958706988	17119.7060087388	20038.8573596505	7.2169232259946	17069.2879500232	20038.2367150313	0.6521312107027143
56155_56155_373_0	10.5552111805163	17128.7858421261	20081.9040988837	10.9052098602502	17129.0052930976	20091.6335147898	0.6550763803556908
56155_56155_373_0	9.96756156699062	17128.5786088427	20072.71635736	10.9052098602502	17129.0052930976	20091.6335147898	0.6310026605310268
56155_56155_373_0	10.0006118960192	17128.3706884175	20063.4981512258	10.9052098602502	17129.0052930976	20091.6335147898	0.6323448383571922
56155_56155_373_0	10.6627939098261	17128.1490007181	20053.6695694101	10.9052098602502	17129.0052930976	20091.6335147898	0.6595308653211426
56155_56155_373_0	11.0125278854489	17127.92004178	20043.5186153323	10.9052098602502	17129.0052930976	20091.6335147898	0.6741100049201667
103091_103091_397_0	10.431899414473	17128.9280568048	20088.2092236565	9.10532885145466	17129.1449440297	20097.8249751898	0.722155788194806
103091_103091_397_0	12.9947351848993	17128.6578862499	20076.2311418312	9.10532885145466	17129.1449440297	20097.8249751898	0.8257586321550697
103091_103091_397_0	15.1038846895152	17128.3438648521	20062.3089214768	9.10532885145466	17129.1449440297	20097.8249751898	0.9143760040936472
103091_103091_397_0	16.4044107417924	17128.0028045158	20047.187922752	9.10532885145466	17129.1449440297	20097.8249751898	0.9700840893923537
76095_76095_386_0	8.00402207199728	17076.104059144	20038.3417136682	7.54690177510271	17068.5204078854	20038.2248914415	0.6883705535929178
76095_76095_386_0	8.61062649755983	17084.262455996	20038.4673895537	7.54690177510271	17068.5204078854	20038.2248914415	0.7107781157002522
76095_76095_386_0	8.60444206807075	17092.4149932244	20038.5929751747	7.54690177510271	17068.5204078854	20038.2248914415	0.7105480752693727
76095_76095_386_0	8.08287581808178	17100.0733568345	20038.7109483066	7.54690177510271	17068.5204078854	20038.2248914415	0.6912652677914071
76095_76095_386_0	7.46894296733441	17107.1500313146	20038.8199608181	7.54690177510271	17068.5204078854	20038.2248914415	0.6688748944019208
76095_76095_386_0	7.34487624719983	17114.109155052	20038.9271625213	7.54690177510271	17068.5204078854	20038.2248914415	0.6643917822789815
76095_76095_386_0	7.00998527706437	17120.7483489038	20038.8156660438	7.54690177510271	17068.5204078854	20038.2248914415	0.652362292408382
69809_69809_381_0	14.6665283379987	17128.6078805906	20074.0141279185	15.3315498863956	17128.912809013	20087.5332088405	0.6277056963363554
69809_69809_381_0	14.899542938583	17128.2981076152	20060.2802624769	15.3315498863956	17128.912809013	20087.5332088405	0.6419536042250595
104587_104587_397_0	15.9843779820184	17128.5526573642	20071.5657918123	15.9275749275627	17128.8849848959	20086.2996193717	0.673340672772035
69809_69809_381_0	15.1023185643278	17127.9841187783	20046.3594857207	15.3315498863956	17128.912809013	20087.5332088405	0.6544780240279664
104587_104587_397_0	15.079645253525	17128.2391399229	20057.6659145025	15.9275749275627	17128.8849848959	20086.2996193717	0.6135665450939412
104587_104587_397_0	15.6556925489967	17127.9136460146	20043.2350574119	15.9275749275627	17128.8849848959	20086.2996193717	0.6513182546399666
76779_76779_386_0	13.2070130645395	17128.7268462645	20079.2885020159	12.9520806478667	17129.00143024	20091.4622539934	0.6810020113949269
76779_76779_386_0	13.4216432871394	17128.4477999613	20066.9169115805	12.9520806478667	17129.00143024	20091.4622539934	0.691616639475514
76779_76779_386_0	13.5665200212136	17128.1657415593	20054.4117789567	12.9520806478667	17129.00143024	20091.4622539934	0.6988227511258959
76779_76779_386_0	12.6071303714863	17127.9036296071	20042.7909773765	12.9520806478667	17129.00143024	20091.4622539934	0.6517338121580593
64460_64460_378_0	8.97974462349728	17082.9773635149	20038.4475933684	8.32981903067619	17074.4692346013	20038.3165300414	0.695519385496081
64460_64460_378_0	8.47410472970285	17091.006408715	20038.5712766586	8.32981903067619	17074.4692346013	20038.3165300414	0.6765947539245134
64460_64460_378_0	8.70882384454661	17099.2578455945	20038.6983857775	8.32981903067619	17074.4692346013	20038.3165300414	0.6853500907799895
64460_64460_378_0	8.67758976192043	17107.4796888038	20038.8250390213	8.32981903067619	17074.4692346013	20038.3165300414	0.6841820445431405
64460_64460_378_0	8.44826349100393	17115.4842499457	20038.9483451472	8.32981903067619	17074.4692346013	20038.3165300414	0.675634009243534
64460_64460_378_0	7.97654441952535	17123.0278790014	20038.598828003	8.32981903067619	17074.4692346013	20038.3165300414	0.6582085248320745
84120_84120_390_0	13.7409057990043	17128.8450793636	20084.5303972193	13.141409600256	17129.1307633803	20097.196272412	0.6985296981239356
84120_84120_390_0	13.3451108221524	17128.5676242293	20072.2293516712	13.141409600256	17129.1307633803	20097.196272412	0.6785841704489082
84120_84120_390_0	13.9346386097698	17128.2779123582	20059.384900507	13.141409600256	17129.1307633803	20097.196272412	0.7083850303410713
84120_84120_390_0	13.2658228397696	17128.0021056822	20047.1569397834	13.141409600256	17129.1307633803	20097.196272412	0.6746198064398006
92326_92326_392_0	11.6585157939788	17128.7800925636	20081.6491905349	10.9121379998137	17129.0224820879	20092.3955931475	0.7011364314421401
92326_92326_392_0	11.7861770066755	17128.5350488642	20070.7851143852	10.9121379998137	17129.0224820879	20092.3955931475	0.7065923557077239
92326_92326_392_0	11.8385617996656	17128.2889160447	20059.8727518082	10.9121379998137	17129.0224820879	20092.3955931475	0.7088364612110238
94141_94141_393_0	11.7768645590394	17128.6992384608	20078.0645028553	11.6124383323999	17128.9440885471	20088.919995124	0.6764048899556705
92326_92326_392_0	11.6571429357022	17128.0465550631	20049.1276146472	10.9121379998137	17129.0224820879	20092.3955931475	0.701077859171573
94141_94141_393_0	11.5071136559228	17128.4599967035	20067.457657315	11.6124383323999	17128.9440885471	20088.919995124	0.6645749020362388
94141_94141_393_0	11.4920315567967	17128.2210685146	20056.8647139139	11.6124383323999	17128.9440885471	20088.919995124	0.663916344115905
94141_94141_393_0	11.7295412597186	17127.9772023161	20046.0528425688	11.6124383323999	17128.9440885471	20088.919995124	0.6743225294324899
77548_77548_386_0	10.6591806889046	17128.8381936448	20084.2251170856	8.4215448708972	17129.0598062225	20094.0503683635	0.7566093425396672
77548_77548_386_0	12.4803054210264	17128.578718481	20072.7212182057	8.4215448708972	17129.0598062225	20094.0503683635	0.8290872632544042
77548_77548_386_0	13.9231139771804	17128.2892462159	20059.8873900354	8.4215448708972	17129.0598062225	20094.0503683635	0.8880163262392572
77548_77548_386_0	12.4475436734665	17128.0304521941	20048.413689762	8.4215448708972	17129.0598062225	20094.0503683635	0.8277633290492072
78724_78724_387_0	14.4625476999365	17128.5776930826	20072.6757568974	14.4578197515959	17128.8783805903	20086.0068157675	0.6685634001183292
78724_78724_387_0	15.3550808337674	17128.2584491234	20058.5219929273	14.4578197515959	17128.8783805903	20086.0068157675	0.7200996916446074
78724_78724_387_0	15.0543690706527	17127.9454571934	20044.6454142983	14.4578197515959	17128.8783805903	20086.0068157675	0.7025501945426641
89248_89248_391_0	11.4996627351384	17128.6995115241	20078.076609191	11.3034226686808	17128.938598371	20088.6765867392	0.6778087919030218
89248_89248_391_0	10.9126633844453	17128.4726288459	20068.0177066362	11.3034226686808	17128.938598371	20088.6765867392	0.6527159591795817
89248_89248_391_0	11.3025425087077	17128.2376402803	20057.599427458	11.3034226686808	17128.938598371	20088.6765867392	0.6693329895299005
89248_89248_391_0	11.1980007153352	17128.0048252192	20047.2775111635	11.3034226686808	17128.938598371	20088.6765867392	0.6648579885020397
86388_86388_391_0	13.1112447486959	17128.7958664351	20082.348529231	12.1228493946373	17129.0684593135	20094.4340054024	0.714589035535117
86388_86388_391_0	12.4903822534487	17128.5361817662	20070.8353418876	12.1228493946373	17129.0684593135	20094.4340054024	0.685724864824887
86388_86388_391_0	12.0485600813759	17128.2856829206	20059.7294104101	12.1228493946373	17129.0684593135	20094.4340054024	0.6655090558617517
86388_86388_391_0	12.8940135634506	17128.0176064458	20047.8441701708	12.1228493946373	17129.0684593135	20094.4340054024	0.7044309295389861
89377_89377_391_0	13.3769863467083	17128.6486082118	20075.8197975996	13.2055513223751	17128.9267260628	20088.1502248655	0.67699939042707
89377_89377_391_0	13.2843194288319	17128.3724169775	20063.5747873822	13.2055513223751	17128.9267260628	20088.1502248655	0.6723443424815085
89377_89377_391_0	12.9360017947737	17128.103467535	20051.6508438939	13.2055513223751	17128.9267260628	20088.1502248655	0.6549800517535581
102336_102336_396_0	13.3131290889145	17128.7079777479	20078.4519614243	12.7547210045424	17128.9847679573	20090.7235273553	0.6956308136773931
102336_102336_396_0	13.3419726534081	17128.4305878586	20066.1538085278	12.7547210045424	17128.9847679573	20090.7235273553	0.6970414397057786
102336_102336_396_0	12.6956120370221	17128.1666363044	20054.4514477149	12.7547210045424	17128.9847679573	20090.7235273553	0.665738180623198
102336_102336_396_0	13.1665178277562	17127.8928942561	20042.3150227974	12.7547210045424	17128.9847679573	20090.7235273553	0.6884801381398389
73511_73511_385_0	11.7437212118251	17128.6708482377	20076.8058149322	11.7839023142891	17128.9150092484	20087.6307568496	0.6672990677730505
88422_88422_391_0	11.7816173320714	17128.8581931043	20085.1117983241	11.2508243224782	17129.1031420045	20095.9716715289	0.6922554816206972
73511_73511_385_0	12.3830987713138	17128.4133940751	20065.3915176631	11.7839023142891	17128.9150092484	20087.6307568496	0.6959100505185307
88422_88422_391_0	12.5696887651689	17128.5968595919	20073.5255090765	11.2508243224782	17129.1031420045	20095.9716715289	0.7268079992508385
73511_73511_385_0	11.6770943990514	17128.1706182872	20054.6279899572	11.7839023142891	17128.9150092484	20087.6307568496	0.664349379878232
88422_88422_391_0	11.412601609701	17128.3595828129	20063.0057813579	11.2508243224782	17129.1031420045	20095.9716715289	0.6763311754148891
73511_73511_385_0	12.4849851553865	17127.9110458281	20043.1197774657	11.7839023142891	17128.9150092484	20087.6307568496	0.7005189793639569
88422_88422_391_0	12.4914880481561	17128.0998751537	20051.4915747326	11.2508243224782	17129.1031420045	20095.9716715289	0.7233473487052491
111429_111429_401_0	13.9471123636201	17128.7575853954	20080.6513293782	13.3518640814548	17129.0475566054	20093.5072784022	0.698851448948629
111429_111429_401_0	12.9324544608094	17128.4887097047	20068.7306556954	13.3518640814548	17129.0475566054	20093.5072784022	0.6472429836088466
111429_111429_401_0	13.34189752333	17128.2113213774	20056.4325720511	13.3518640814548	17129.0475566054	20093.5072784022	0.6678491371570844
111429_111429_401_0	12.8417066354038	17127.944332404	20044.5955464661	13.3518640814548	17129.0475566054	20093.5072784022	0.6427175639823082
92933_92933_392_0	13.059287480249	17128.7090940576	20078.5014533072	13.4765330372219	17128.9806067045	20090.5390371281	0.6470671298903875
92933_92933_392_0	13.5742730435057	17128.4268744643	20065.989174225	13.4765330372219	17128.9806067045	20090.5390371281	0.6733472950703415
92933_92933_392_0	13.4438663397523	17128.1473661267	20053.5970993751	13.4765330372219	17128.9806067045	20090.5390371281	0.666646264903311
92933_92933_392_0	12.6648071944787	17127.8840550289	20041.9231333636	13.4765330372219	17128.9806067045	20090.5390371281	0.6272758105893957
94311_94311_393_0	9.55184737502132	17128.8051763439	20082.7612864611	7.60427670276258	17129.003766609	20091.5658375206	0.7440464706424834
94311_94311_393_0	11.0940981206717	17128.5745214978	20072.5351438598	7.60427670276258	17129.003766609	20091.5658375206	0.8034864646610953
94311_94311_393_0	12.5607909198618	17128.3133729784	20060.9570563276	7.60427670276258	17129.003766609	20091.5658375206	0.8614673367096293
94311_94311_393_0	13.8329725088064	17128.0257748239	20048.2063173368	7.60427670276258	17129.003766609	20091.5658375206	0.9126943202669048
113120_113120_402_0	13.8902841693711	17128.6476342818	20075.7766181597	13.2767786402011	17128.93642399	20088.5801849881	0.6995930020636776
113120_113120_402_0	14.0965903983208	17128.3545553083	20062.7828856329	13.2767786402011	17128.93642399	20088.5801849881	0.7102313814611729
113120_113120_402_0	14.3344862270391	17128.0565302972	20049.5698692453	13.2767786402011	17128.93642399	20088.5801849881	0.7225833113952168
85176_85176_390_0	14.0933271818897	17128.6372952356	20075.3182338572	13.6291446464472	17128.9303063644	20088.3089584678	0.6926719512273339
85176_85176_390_0	13.7008526933483	17128.3524439538	20062.6892781838	13.6291446464472	17128.9303063644	20088.3089584678	0.6720303276577473
85176_85176_390_0	13.9493949142388	17128.0624252878	20049.8312251863	13.6291446464472	17128.9303063644	20088.3089584678	0.685069485654893
124681_124681_406_0	12.0962922586084	17128.804303564	20082.722591539	12.7672552650983	17129.0557947984	20093.8725208292	0.6366838707635595
124681_124681_406_0	12.2390389862427	17128.5498445153	20071.4410834241	12.7672552650983	17129.0557947984	20093.8725208292	0.6434045385735538
124681_124681_406_0	12.8476083066969	17128.2827328416	20059.5986178896	12.7672552650983	17129.0557947984	20093.8725208292	0.6724356851563127
124681_124681_406_0	12.3152333857681	17128.0266896526	20048.2468765041	12.7672552650983	17129.0557947984	20093.8725208292	0.6470058984980855
107907_107907_400_0	11.0941680515072	17128.7799022513	20081.6407529898	9.33832060262826	17129.0105585513	20091.8669600509	0.7396666605259331
107907_107907_400_0	12.9561932820482	17128.5105330123	20069.6981977112	9.33832060262826	17129.0105585513	20091.8669600509	0.8158449080576349
107907_107907_400_0	12.7954694372955	17128.2445053458	20057.9037919206	9.33832060262826	17129.0105585513	20091.8669600509	0.809164108960849
107907_107907_400_0	12.6369103411799	17127.9817742451	20046.25554023	9.33832060262826	17129.0105585513	20091.8669600509	0.802591527876007
106715_106715_399_0	12.6107472253461	17128.6837097932	20077.3760353408	12.9758384328066	17128.9458969426	20089.0001708075	0.6507143973322078
106715_106715_399_0	13.25928862332	17128.4080389686	20065.154097624	12.9758384328066	17128.9458969426	20089.0001708075	0.68242887217968
106715_106715_399_0	12.3773628925635	17128.1507040593	20053.7450874827	12.9758384328066	17128.9458969426	20089.0001708075	0.6394763827954341
106715_106715_399_0	12.6103281088137	17127.8885256236	20042.1213383426	12.9758384328066	17128.9458969426	20089.0001708075	0.6506941312992934
92164_92164_392_0	11.9462691274298	17128.6683786999	20076.6963273313	11.7629737998185	17128.9167508378	20087.7079706683	0.6772365569951052
92164_92164_392_0	11.4781213075447	17128.4297397159	20066.1162059001	11.7629737998185	17128.9167508378	20087.7079706683	0.6565290047830956
92164_92164_392_0	11.8228640221351	17128.1839332652	20055.2183129726	11.7629737998185	17128.9167508378	20087.7079706683	0.6717489425577048
92164_92164_392_0	12.2325272451912	17127.9296096006	20043.9428071475	11.7629737998185	17128.9167508378	20087.7079706683	0.690044238898654
96367_96367_394_0	13.9011909324679	17128.6886201081	20077.5937354282	13.5438397850845	17128.9776365762	20090.4073557205	0.6868852438765878
96367_96367_394_0	12.9246590604311	17128.4199064898	20065.6802472665	13.5438397850845	17128.9776365762	20090.4073557205	0.6366787529963205
96367_96367_394_0	12.81765158081	17128.1534176395	20053.8653947699	13.5438397850845	17128.9776365762	20090.4073557205	0.6312877707978936
96367_96367_394_0	13.5392110884892	17127.8719270112	20041.3854345429	13.5438397850845	17128.9776365762	20090.4073557205	0.66806751526588
103443_103443_397_0	13.2807824817163	17128.7704125974	20081.2200267183	13.2567851961267	17129.0465302959	20093.4617767044	0.6695893345280605
103443_103443_397_0	13.8854938570785	17128.4817224836	20068.4208754283	13.2567851961267	17129.0465302959	20093.4617767044	0.7003198896411305
103443_103443_397_0	13.936506673801	17128.191971774	20055.5747023496	13.2567851961267	17129.0465302959	20093.4617767044	0.7029401964994422
103443_103443_397_0	13.5265340305308	17127.9107447115	20043.1064273809	13.2567851961267	17129.0465302959	20093.4617767044	0.6820033550811484
115306_115306_403_0	11.6489361105684	17128.691547897	20077.7235397112	10.7216362464984	17128.9337382524	20088.4611121145	0.7085308287812981
115306_115306_403_0	12.8190789526293	17128.4250293705	20065.9073715142	10.7216362464984	17128.9337382524	20088.4611121145	0.7588131443557211
115306_115306_403_0	11.5442497188655	17128.1850155259	20055.2662952802	10.7216362464984	17128.9337382524	20088.4611121145	0.7041026883637584
115306_115306_403_0	11.6294597354682	17127.9432300993	20044.5466755024	10.7216362464984	17128.9337382524	20088.4611121145	0.7077060852285048
128704_128704_408_0	16.569057368028	17128.6878367019	20077.559002909	15.4743744153595	17129.0323201683	20092.8317670014	0.7402772763137865
128704_128704_408_0	16.050783252513	17128.3541285535	20062.7639653478	15.4743744153595	17129.0323201683	20092.8317670014	0.7061069030358814
128704_128704_408_0	15.7075267846063	17128.0275569715	20048.2853293139	15.4743744153595	17129.0323201683	20092.8317670014	0.6838512910653642
74291_74291_385_0	8.1129437704491	17075.8759064348	20038.3381990937	8.01377415190587	17068.1890540395	20038.2197871068	0.6750713517093727
74291_74291_385_0	7.65635751973973	17083.1301524649	20038.4499470032	8.01377415190587	17068.1890540395	20038.2197871068	0.658367637055601
74291_74291_385_0	7.58137706491766	17090.3133560097	20038.56060054	8.01377415190587	17068.1890540395	20038.2197871068	0.6556435583091837
74291_74291_385_0	8.2792072037621	17098.1577396916	20038.6814392149	8.01377415190587	17068.1890540395	20038.2197871068	0.6812024822806586
74291_74291_385_0	7.35550336119855	17105.1269324075	20038.7887960255	8.01377415190587	17068.1890540395	20038.2197871068	0.6474704041044406
74291_74291_385_0	7.32502043549107	17112.0672431595	20038.8957079243	8.01377415190587	17068.1890540395	20038.2197871068	0.6463712082034978
74291_74291_385_0	8.43110750086276	17120.0533952054	20038.8434641918	8.01377415190587	17068.1890540395	20038.2197871068	0.6868261964830705
74291_74291_385_0	3.93110750086276	17123.7613161618	20038.5132217729	8.01377415190587	17068.1890540395	20038.2197871068	0.5300721982797469
107767_107767_400_0	11.4186012999213	17128.8895151897	20086.5004711289	9.91501880025605	17129.126916707	20097.0257291472	0.7308277779884174
107767_107767_400_0	12.0590385248471	17128.6387984892	20075.3848809973	9.91501880025605	17129.126916707	20097.0257291472	0.7572994672141958
107767_107767_400_0	12.0196743779635	17128.3889001997	20064.3055753274	9.91501880025605	17129.126916707	20097.0257291472	0.7556616366735897
107767_107767_400_0	12.7742623941792	17128.123313444	20052.5307174301	9.91501880025605	17129.126916707	20097.0257291472	0.7872910895151776
107767_107767_400_0	11.9479167672392	17127.8749070504	20041.5175553577	9.91501880025605	17129.126916707	20097.0257291472	0.7526795627778936
117170_117170_404_0	12.3238020750856	17128.8358497933	20084.1212018194	12.881805729859	17129.092071132	20095.480841516	0.6416819852135209
117170_117170_404_0	12.476257512432	17128.5764587887	20072.6210341568	12.881805729859	17129.092071132	20095.480841516	0.6489622917674271
117170_117170_404_0	13.2129658511304	17128.3017510501	20060.4417951136	12.881805729859	17129.092071132	20095.480841516	0.6846889057740406
117170_117170_404_0	13.3221084727602	17128.0247741524	20048.1619523079	12.881805729859	17129.092071132	20095.480841516	0.6900563084668574
122879_122879_406_0	13.9656497052135	17128.7431042686	20080.0093048546	12.4440948057958	17129.0334608842	20092.8823409366	0.7415296300108452
122879_122879_406_0	14.6728761406578	17128.4380438705	20066.4843727552	12.4440948057958	17129.0334608842	20092.8823409366	0.7764172656983227
122879_122879_406_0	14.3895679018423	17128.1388736689	20053.2205840511	12.4440948057958	17129.0334608842	20092.8823409366	0.7623682952465762
90673_90673_391_0	11.8014976755842	17128.7557176947	20080.5685243834	11.7645565386056	17129.0010799225	20091.4467225774	0.6707299724113865
90673_90673_391_0	11.611638887961	17128.5143027773	20069.8653312251	11.7645565386056	17129.0010799225	20091.4467225774	0.6623326757413065
90673_90673_391_0	11.7250233544163	17128.2705305095	20059.0576243234	11.7645565386056	17129.0010799225	20091.4467225774	0.6673416355962485
118544_118544_405_0	11.0361674116269	17128.7045870505	20078.3016339736	12.4816927847105	17128.9340374726	20088.4743781206	0.6025660668648352
90673_90673_391_0	12.1043468072205	17128.0188718149	20047.9002706386	11.7645565386056	17129.0010799225	20091.4467225774	0.6842258382250096
118544_118544_405_0	11.3309662800042	17128.4690075329	20067.8571547803	12.4816927847105	17128.9340374726	20088.4743781206	0.6157750331242104
118544_118544_405_0	12.3118925680943	17128.213033802	20056.5084928409	12.4816927847105	17128.9340374726	20088.4743781206	0.6607594664256873
118544_118544_405_0	12.2591803508881	17127.9581559988	20045.2084191369	12.4816927847105	17128.9340374726	20088.4743781206	0.6583030572674189
95345_95345_394_0	11.5606316397879	17128.8910005146	20086.5663233929	11.5042350071696	17129.131354952	20097.2224998954	0.6717017163668288
95345_95345_394_0	10.9991021296456	17128.6623207083	20076.4277446963	11.5042350071696	17129.131354952	20097.2224998954	0.6474557348070327
94889_94889_393_0	11.7530217615674	17128.8372665446	20084.1840138555	11.4731938502208	17129.0816209208	20095.0175286868	0.6814568513306095
95345_95345_394_0	10.7941500273281	17128.437902014	20066.4780835126	11.5042350071696	17129.131354952	20097.2224998954	0.6387127707392342
94889_94889_393_0	10.6646882643852	17128.6155394601	20074.3536858916	11.4731938502208	17129.0816209208	20095.0175286868	0.6346290665514119
95345_95345_394_0	11.4194222463508	17128.2004834287	20055.9520687753	11.5042350071696	17129.131354952	20097.2224998954	0.6655649290883127
94889_94889_393_0	11.705812578154	17128.3721665992	20063.563686796	11.4731938502208	17129.0816209208	20095.0175286868	0.6793931669624055
95345_95345_394_0	12.015648794894	17127.9506688341	20044.8764737438	11.5042350071696	17129.131354952	20097.2224998954	0.6916519314109904
94889_94889_393_0	12.1972446197213	17128.1185764875	20052.3207032323	11.4731938502208	17129.0816209208	20095.0175286868	0.7010130613879391
94889_94889_393_0	11.1834217403461	17127.8860645345	20042.0122253152	11.4731938502208	17129.0816209208	20095.0175286868	0.6567509481194017
111779_111779_401_0	12.8950747912653	17128.8191661025	20083.3815260486	12.6570124801618	17129.087264641	20095.2677444898	0.679995794194785
111779_111779_401_0	12.9508669610504	17128.5499076018	20071.4438803821	12.6570124801618	17129.087264641	20095.2677444898	0.682675041189217
111779_111779_401_0	12.5945919116164	17128.2880563339	20059.8346363054	12.6570124801618	17129.087264641	20095.2677444898	0.6656489190406444
111779_111779_401_0	12.7170011173139	17128.0236600842	20048.1125598038	12.6570124801618	17129.087264641	20095.2677444898	0.6714764706655771
122016_122016_406_0	13.220457349263	17128.607936168	20074.0165919587	13.4369061513215	17128.8827996606	20086.2027363968	0.657307345071986
122016_122016_406_0	14.3937069976579	17128.3086799115	20060.7489879842	13.4369061513215	17128.8827996606	20086.2027363968	0.7180535463158149
122016_122016_406_0	14.4999733175727	17128.0072142963	20047.3834315191	13.4369061513215	17128.8827996606	20086.2027363968	0.7236706739850723
104609_104609_397_0	7.34660811238922	17078.6074096022	20038.3802764877	8.11751229526475	17071.646644957	20038.2730495072	0.6432692676248384
104609_104609_397_0	7.42936010538601	17085.6465801101	20038.48871127	8.11751229526475	17071.646644957	20038.2730495072	0.6462574099019393
104609_104609_397_0	7.55479683679063	17092.8045994189	20038.5989768567	8.11751229526475	17071.646644957	20038.2730495072	0.6507997834998345
104609_104609_397_0	7.22501824133564	17099.6501600866	20038.7044291795	8.11751229526475	17071.646644957	20038.2730495072	0.6388910662410927
104609_104609_397_0	7.770008844845	17107.0120884803	20038.8178358801	8.11751229526475	17071.646644957	20038.2730495072	0.6586290296855659
104609_104609_397_0	7.76719436367043	17114.3713502092	20038.9312015022	8.11751229526475	17071.646644957	20038.2730495072	0.6585263505861411
104609_104609_397_0	7.85905070615467	17121.8117668283	20038.7407716951	8.11751229526475	17071.646644957	20038.2730495072	0.6618814395582807
147549_147549_416_0	13.2983076440554	17128.7399927151	20079.8713533214	12.5831047096773	17129.0164747752	20092.129257375	0.7028747842410334
147549_147549_416_0	12.7383957521209	17128.4751516545	20068.1295560111	12.5831047096773	17129.0164747752	20092.129257375	0.6760173345543614
147549_147549_416_0	13.2434853875927	17128.1998093913	20055.9221851515	12.5831047096773	17129.0164747752	20092.129257375	0.7002246815268818
147549_147549_416_0	13.2219537840142	17127.9249147867	20043.7346613535	12.5831047096773	17129.0164747752	20092.129257375	0.6991850380853705
132518_132518_410_0	11.8887778365539	17128.7766233965	20081.4953841113	12.0182154260596	17129.0238002461	20092.4540340339	0.6631114333296259
132518_132518_410_0	11.6971111682962	17128.5334314446	20070.7134056639	12.0182154260596	17129.0238002461	20092.4540340339	0.6545150040466654
132518_132518_410_0	12.1562008291503	17128.2806946649	20059.5082547974	12.0182154260596	17129.0238002461	20092.4540340339	0.6751934112576038
132518_132518_410_0	12.7309208308599	17128.0160090137	20047.7733476021	12.0182154260596	17129.0238002461	20092.4540340339	0.701494274932553
135867_135867_411_0	13.7614881100938	17128.786764124	20081.9449759027	13.942586328356	17129.0728760628	20094.6298231331	0.6585477175616297
135867_135867_411_0	14.6266618527579	17128.4826645566	20068.4626424799	13.942586328356	17129.0728760628	20094.6298231331	0.7054903774512409
